first,first_品詞,second,second_品詞,count
替え玉,名詞,自身,名詞,1
替え玉,名詞,赤井,名詞,1
ところ,名詞,先,名詞,1
ところ,名詞,自身,名詞,1
ところ,名詞,赤井,名詞,1
すっかり,副詞,先,名詞,1
先,名詞,自身,名詞,1
先,名詞,赤井,名詞,1
すっかり,副詞,自身,名詞,1
すっかり,副詞,赤井,名詞,1
自身,名詞,赤井,名詞,1
ぼく,名詞,ようす,名詞,1
ようす,名詞,信用,名詞,1
すっかり,副詞,信用,名詞,1
ぼく,名詞,信用,名詞,1
信用,名詞,部下,名詞,1
それほど,副詞,明智,名詞,1
それほど,副詞,部下,名詞,1
うらみ,名詞,部下,名詞,1
それほど,副詞,二,名詞,1
うらみ,名詞,二,名詞,1
それほど,副詞,十面相,名詞,1
うらみ,名詞,それほど,副詞,1
うらみ,名詞,十面相,名詞,1
こと,名詞,手つだい,名詞,1
こと,名詞,替え玉,名詞,1
わけ,名詞,誘かい,名詞,1
わけ,名詞,手つだい,名詞,1
とうとう,副詞,わけ,名詞,1
わけ,名詞,巣くつ,名詞,1
わけ,名詞,替え玉,名詞,1
うえ,名詞,わけ,名詞,1
手つだい,名詞,誘かい,名詞,1
とうとう,副詞,誘かい,名詞,1
巣くつ,名詞,誘かい,名詞,1
替え玉,名詞,誘かい,名詞,1
ぼく,名詞,手つだい,名詞,1
とうとう,副詞,手つだい,名詞,1
巣くつ,名詞,手つだい,名詞,1
手つだい,名詞,替え玉,名詞,1
うえ,名詞,手つだい,名詞,1
手つだい,名詞,賊,名詞,1
とうとう,副詞,ぼく,名詞,1
ぼく,名詞,巣くつ,名詞,1
とうとう,副詞,巣くつ,名詞,1
とうとう,副詞,替え玉,名詞,1
うえ,名詞,とうとう,副詞,1
巣くつ,名詞,替え玉,名詞,1
うえ,名詞,巣くつ,名詞,1
替え玉,名詞,賊,名詞,1
二十,名詞,仲間,名詞,1
二十,名詞,外,名詞,1
ゆだん,名詞,二十,名詞,1
二十,名詞,仕事,名詞,1
なかなか,副詞,二十,名詞,1
仲間,名詞,外,名詞,1
ぼく,名詞,仲間,名詞,1
ゆだん,名詞,仲間,名詞,1
仕事,名詞,仲間,名詞,1
仲間,名詞,面相,名詞,1
仲間,名詞,日,名詞,1
一,名詞,仲間,名詞,1
ない,形容詞,仲間,名詞,1
なかなか,副詞,仲間,名詞,1
仲間,名詞,家,名詞,1
やつ,名詞,仲間,名詞,1
ゆだん,名詞,外,名詞,1
仕事,名詞,外,名詞,1
外,名詞,面相,名詞,1
外,名詞,日,名詞,1
なかなか,副詞,外,名詞,1
外,名詞,家,名詞,1
やつ,名詞,外,名詞,1
ぼく,名詞,ゆだん,名詞,1
なかなか,副詞,ぼく,名詞,1
ぼく,名詞,家,名詞,1
ゆだん,名詞,仕事,名詞,1
ゆだん,名詞,面相,名詞,1
ゆだん,名詞,日,名詞,1
ゆだん,名詞,一,名詞,1
なかなか,副詞,ゆだん,名詞,1
ゆだん,名詞,家,名詞,1
やつ,名詞,ゆだん,名詞,1
仕事,名詞,面相,名詞,1
仕事,名詞,日,名詞,1
一,名詞,仕事,名詞,1
なかなか,副詞,仕事,名詞,1
仕事,名詞,家,名詞,1
中,名詞,仕事,名詞,1
やつ,名詞,仕事,名詞,1
なかなか,副詞,面相,名詞,1
一,名詞,日,名詞,1
なかなか,副詞,日,名詞,1
家,名詞,日,名詞,1
やつ,名詞,日,名詞,1
一,名詞,家,名詞,1
やつ,名詞,一,名詞,1
ない,形容詞,なかなか,副詞,1
なかなか,副詞,家,名詞,1
なかなか,副詞,中,名詞,1
なかなか,副詞,やつ,名詞,1
やつ,名詞,家,名詞,1
博物,名詞,手段,名詞,1
博物,名詞,少しも,副詞,1
品,名詞,手段,名詞,1
品,名詞,少しも,副詞,1
手段,名詞,館,名詞,1
少しも,副詞,館,名詞,1
手段,名詞,美術,名詞,1
少しも,副詞,美術,名詞,1
むろん,副詞,手段,名詞,1
少しも,副詞,手段,名詞,1
むろん,副詞,少しも,副詞,1
きょう,名詞,とうとう,副詞,1
ぼく,名詞,午後,名詞,1
午後,名詞,決心,名詞,1
ぼく,名詞,決心,名詞,1
の,名詞,決心,名詞,1
入り口,名詞,品,名詞,1
ドカドカ,副詞,入り口,名詞,1
入り口,名詞,部下,名詞,1
入り口,名詞,午後,名詞,1
二,名詞,入り口,名詞,1
たくさんだ,形容詞,入り口,名詞,1
かくれが,名詞,入り口,名詞,1
もの,名詞,入り口,名詞,1
入り口,名詞,貴重だ,形容詞,1
入り口,名詞,服装,名詞,1
入り口,名詞,手に手に,副詞,1
人夫,名詞,入り口,名詞,1
ドカドカ,副詞,品,名詞,1
かくれが,名詞,品,名詞,1
品,名詞,服装,名詞,1
品,名詞,手に手に,副詞,1
ドカドカ,副詞,地下,名詞,1
ドカドカ,副詞,部下,名詞,1
ドカドカ,副詞,午後,名詞,1
ドカドカ,副詞,二,名詞,1
たくさんだ,形容詞,ドカドカ,副詞,1
かくれが,名詞,ドカドカ,副詞,1
もの,名詞,ドカドカ,副詞,1
ドカドカ,副詞,貴重だ,形容詞,1
ドカドカ,副詞,服装,名詞,1
ドカドカ,副詞,手に手に,副詞,1
ドカドカ,副詞,人夫,名詞,1
ドカドカ,副詞,賊,名詞,1
午後,名詞,地下,名詞,1
たくさんだ,形容詞,地下,名詞,1
地下,名詞,美術,名詞,1
かくれが,名詞,地下,名詞,1
地下,名詞,貴重だ,形容詞,1
地下,名詞,服装,名詞,1
地下,名詞,手に手に,副詞,1
人夫,名詞,地下,名詞,1
午後,名詞,室,名詞,1
たくさんだ,形容詞,室,名詞,1
かくれが,名詞,室,名詞,1
室,名詞,貴重だ,形容詞,1
室,名詞,服装,名詞,1
室,名詞,手に手に,副詞,1
人夫,名詞,室,名詞,1
たくさんだ,形容詞,部下,名詞,1
かくれが,名詞,部下,名詞,1
貴重だ,形容詞,部下,名詞,1
服装,名詞,部下,名詞,1
手に手に,副詞,部下,名詞,1
二,名詞,午後,名詞,1
たくさんだ,形容詞,午後,名詞,1
かくれが,名詞,午後,名詞,1
もの,名詞,午後,名詞,1
午後,名詞,貴重だ,形容詞,1
午後,名詞,服装,名詞,1
午後,名詞,手に手に,副詞,1
人夫,名詞,午後,名詞,1
たくさんだ,形容詞,二,名詞,1
二,名詞,貴重だ,形容詞,1
二,名詞,服装,名詞,1
二,名詞,人夫,名詞,1
かくれが,名詞,たくさんだ,形容詞,1
たくさんだ,形容詞,もの,名詞,1
たくさんだ,形容詞,貴重だ,形容詞,1
たくさんだ,形容詞,服装,名詞,1
たくさんだ,形容詞,手に手に,副詞,1
たくさんだ,形容詞,人夫,名詞,1
たくさんだ,形容詞,賊,名詞,1
かくれが,名詞,美術,名詞,1
美術,名詞,貴重だ,形容詞,1
服装,名詞,美術,名詞,1
手に手に,副詞,美術,名詞,1
かくれが,名詞,貴重だ,形容詞,1
かくれが,名詞,手に手に,副詞,1
かくれが,名詞,人夫,名詞,1
もの,名詞,手に手に,副詞,1
もの,名詞,人夫,名詞,1
服装,名詞,貴重だ,形容詞,1
手に手に,副詞,貴重だ,形容詞,1
人夫,名詞,貴重だ,形容詞,1
貴重だ,形容詞,賊,名詞,1
手に手に,副詞,服装,名詞,1
人夫,名詞,服装,名詞,1
服装,名詞,賊,名詞,1
人夫,名詞,手に手に,副詞,1
手に手に,副詞,賊,名詞,1
あいだ,名詞,るす,名詞,1
あいだ,名詞,酒,名詞,1
あいだ,名詞,さかな,名詞,1
あいだ,名詞,ぼく,名詞,1
あいだ,名詞,地下,名詞,1
あいだ,名詞,番,名詞,1
あいだ,名詞,用意,名詞,1
るす,名詞,酒,名詞,1
さかな,名詞,るす,名詞,1
るす,名詞,地下,名詞,1
るす,名詞,室,名詞,1
るす,名詞,番,名詞,1
るす,名詞,用意,名詞,1
さかな,名詞,酒,名詞,1
地下,名詞,酒,名詞,1
番,名詞,酒,名詞,1
さかな,名詞,ぼく,名詞,1
さかな,名詞,地下,名詞,1
さかな,名詞,室,名詞,1
さかな,名詞,番,名詞,1
さかな,名詞,用意,名詞,1
地下,名詞,番,名詞,1
地下,名詞,用意,名詞,1
室,名詞,用意,名詞,1
用意,名詞,番,名詞,1
いっしょだ,形容詞,祝杯,名詞,1
いっしょだ,形容詞,部下,名詞,1
いっしょだ,形容詞,ぜんぶ,副詞,1
ぼく,名詞,祝杯,名詞,1
祝杯,名詞,部下,名詞,1
もの,名詞,祝杯,名詞,1
ぜんぶ,副詞,祝杯,名詞,1
ぜんぶ,副詞,もの,名詞,1
ふた,名詞,気,名詞,1
ふた,名詞,成功,名詞,1
ついに,副詞,ふた,名詞,1
ふた,名詞,酒もり,名詞,1
うれしい,形容詞,ふた,名詞,1
ふた,名詞,やがて,副詞,1
事業,名詞,気,名詞,1
事業,名詞,成功,名詞,1
事業,名詞,部下,名詞,1
ついに,副詞,事業,名詞,1
ひと,名詞,事業,名詞,1
三十,名詞,事業,名詞,1
むちゅうだ,形容詞,事業,名詞,1
事業,名詞,酒もり,名詞,1
うれしい,形容詞,事業,名詞,1
やがて,副詞,事業,名詞,1
成功,名詞,気,名詞,1
気,名詞,部下,名詞,1
ついに,副詞,気,名詞,1
三十,名詞,気,名詞,1
むちゅうだ,形容詞,気,名詞,1
気,名詞,酒もり,名詞,1
うれしい,形容詞,気,名詞,1
成功,名詞,部下,名詞,1
ついに,副詞,成功,名詞,1
ひと,名詞,成功,名詞,1
三十,名詞,成功,名詞,1
むちゅうだ,形容詞,成功,名詞,1
成功,名詞,酒もり,名詞,1
うれしい,形容詞,成功,名詞,1
やがて,副詞,成功,名詞,1
ついに,副詞,部下,名詞,1
三十,名詞,部下,名詞,1
むちゅうだ,形容詞,部下,名詞,1
部下,名詞,酒もり,名詞,1
うれしい,形容詞,部下,名詞,1
やがて,副詞,部下,名詞,1
ついに,副詞,ひと,名詞,1
ついに,副詞,三十,名詞,1
ついに,副詞,むちゅうだ,形容詞,1
ついに,副詞,酒もり,名詞,1
うれしい,形容詞,ついに,副詞,1
ついに,副詞,やがて,副詞,1
ひと,名詞,むちゅうだ,形容詞,1
ひと,名詞,酒もり,名詞,1
うれしい,形容詞,ひと,名詞,1
ひと,名詞,やがて,副詞,1
むちゅうだ,形容詞,三十,名詞,1
三十,名詞,酒もり,名詞,1
うれしい,形容詞,三十,名詞,1
やがて,副詞,三十,名詞,1
むちゅうだ,形容詞,酒もり,名詞,1
うれしい,形容詞,むちゅうだ,形容詞,1
むちゅうだ,形容詞,やがて,副詞,1
うれしい,形容詞,酒もり,名詞,1
やがて,副詞,酒もり,名詞,1
うれしい,形容詞,やがて,副詞,1
剤,名詞,酒,名詞,1
薬品,名詞,酒,名詞,1
あらかじめ,副詞,酒,名詞,1
中,名詞,酒,名詞,1
酒,名詞,麻酔,名詞,1
賊,名詞,酒,名詞,1
ぼく,名詞,剤,名詞,1
ぼく,名詞,薬品,名詞,1
あらかじめ,副詞,ぼく,名詞,1
ぼく,名詞,麻酔,名詞,1
剤,名詞,薬品,名詞,1
剤,名詞,室,名詞,1
あらかじめ,副詞,剤,名詞,1
剤,名詞,賊,名詞,1
室,名詞,薬品,名詞,1
あらかじめ,副詞,薬品,名詞,1
中,名詞,薬品,名詞,1
薬品,名詞,麻酔,名詞,1
薬品,名詞,賊,名詞,1
あらかじめ,副詞,室,名詞,1
室,名詞,麻酔,名詞,1
あらかじめ,副詞,中,名詞,1
あらかじめ,副詞,麻酔,名詞,1
あらかじめ,副詞,賊,名詞,1
賊,名詞,麻酔,名詞,1
二十,名詞,保管,名詞,1
ぼく,名詞,保管,名詞,1
付近,名詞,保管,名詞,1
保管,名詞,警察,名詞,1
保管,名詞,面相,名詞,1
保管,名詞,地下,名詞,1
保管,名詞,部下,名詞,1
事情,名詞,保管,名詞,1
保管,名詞,室,名詞,1
ひと,名詞,保管,名詞,1
保管,名詞,盗難,名詞,1
保管,名詞,署,名詞,1
ぜんぶ,副詞,保管,名詞,1
保管,名詞,逮捕,名詞,1
二十,名詞,付近,名詞,1
二十,名詞,地下,名詞,1
事情,名詞,二十,名詞,1
二十,名詞,署,名詞,1
ぜんぶ,副詞,二十,名詞,1
付近,名詞,品,名詞,1
事情,名詞,品,名詞,1
品,名詞,署,名詞,1
品,名詞,逮捕,名詞,1
ぼく,名詞,付近,名詞,1
ぼく,名詞,事情,名詞,1
ぼく,名詞,盗難,名詞,1
ぼく,名詞,署,名詞,1
ぼく,名詞,逮捕,名詞,1
付近,名詞,面相,名詞,1
付近,名詞,地下,名詞,1
付近,名詞,部下,名詞,1
事情,名詞,付近,名詞,1
付近,名詞,室,名詞,1
付近,名詞,盗難,名詞,1
付近,名詞,署,名詞,1
ぜんぶ,副詞,付近,名詞,1
付近,名詞,逮捕,名詞,1
地下,名詞,警察,名詞,1
事情,名詞,警察,名詞,1
室,名詞,警察,名詞,1
ひと,名詞,警察,名詞,1
盗難,名詞,警察,名詞,1
ぜんぶ,副詞,警察,名詞,1
警察,名詞,逮捕,名詞,1
地下,名詞,面相,名詞,1
事情,名詞,面相,名詞,1
署,名詞,面相,名詞,1
ぜんぶ,副詞,面相,名詞,1
事情,名詞,地下,名詞,1
地下,名詞,盗難,名詞,1
地下,名詞,署,名詞,1
ぜんぶ,副詞,地下,名詞,1
地下,名詞,逮捕,名詞,1
事情,名詞,部下,名詞,1
盗難,名詞,部下,名詞,1
署,名詞,部下,名詞,1
逮捕,名詞,部下,名詞,1
事情,名詞,室,名詞,1
ひと,名詞,事情,名詞,1
事情,名詞,盗難,名詞,1
事情,名詞,署,名詞,1
ぜんぶ,副詞,事情,名詞,1
事情,名詞,逮捕,名詞,1
室,名詞,盗難,名詞,1
室,名詞,署,名詞,1
ぜんぶ,副詞,室,名詞,1
室,名詞,逮捕,名詞,1
ひと,名詞,署,名詞,1
ぜんぶ,副詞,ひと,名詞,1
ひと,名詞,逮捕,名詞,1
盗難,名詞,署,名詞,1
盗難,名詞,逮捕,名詞,1
ぜんぶ,副詞,署,名詞,1
署,名詞,逮捕,名詞,1
ぜんぶ,副詞,逮捕,名詞,1
こと,名詞,完全だ,形容詞,1
品,名詞,完全だ,形容詞,1
完全だ,形容詞,盗難,名詞,1
日下部,名詞,館,名詞,1
品物,名詞,館,名詞,1
城,名詞,館,名詞,1
気のどくだ,形容詞,館,名詞,1
すべて,副詞,館,名詞,1
老人,名詞,館,名詞,1
今,名詞,館,名詞,1
所有,名詞,面相,名詞,1
もと,名詞,面相,名詞,1
すべて,副詞,面相,名詞,1
手,名詞,日下部,名詞,1
品物,名詞,手,名詞,1
城,名詞,手,名詞,1
所有,名詞,手,名詞,1
すべて,副詞,手,名詞,1
国立,名詞,手,名詞,1
所有,名詞,美術,名詞,1
気のどくだ,形容詞,美術,名詞,1
すべて,副詞,美術,名詞,1
今,名詞,美術,名詞,1
品物,名詞,日下部,名詞,1
日下部,名詞,気のどくだ,形容詞,1
もと,名詞,日下部,名詞,1
博物,名詞,日下部,名詞,1
すべて,副詞,日下部,名詞,1
国立,名詞,日下部,名詞,1
品物,名詞,城,名詞,1
品物,名詞,所有,名詞,1
品物,名詞,気のどくだ,形容詞,1
もと,名詞,品物,名詞,1
博物,名詞,品物,名詞,1
すべて,副詞,品物,名詞,1
品物,名詞,老人,名詞,1
今,名詞,品物,名詞,1
すっかり,副詞,品物,名詞,1
品物,名詞,国立,名詞,1
城,名詞,所有,名詞,1
城,名詞,気のどくだ,形容詞,1
もと,名詞,城,名詞,1
博物,名詞,城,名詞,1
すべて,副詞,城,名詞,1
国立,名詞,城,名詞,1
所有,名詞,気のどくだ,形容詞,1
もと,名詞,所有,名詞,1
すべて,副詞,所有,名詞,1
二十,名詞,所有,名詞,1
所有,名詞,老人,名詞,1
今,名詞,所有,名詞,1
すっかり,副詞,所有,名詞,1
国立,名詞,所有,名詞,1
もと,名詞,気のどくだ,形容詞,1
博物,名詞,気のどくだ,形容詞,1
すべて,副詞,気のどくだ,形容詞,1
宝物,名詞,気のどくだ,形容詞,1
品,名詞,気のどくだ,形容詞,1
気のどくだ,形容詞,老人,名詞,1
今,名詞,気のどくだ,形容詞,1
すっかり,副詞,気のどくだ,形容詞,1
国立,名詞,気のどくだ,形容詞,1
もと,名詞,博物,名詞,1
すべて,副詞,もと,名詞,1
もと,名詞,二十,名詞,1
もと,名詞,宝物,名詞,1
もと,名詞,品,名詞,1
もと,名詞,老人,名詞,1
すっかり,副詞,もと,名詞,1
もと,名詞,国立,名詞,1
すべて,副詞,博物,名詞,1
博物,名詞,老人,名詞,1
今,名詞,博物,名詞,1
すべて,副詞,二十,名詞,1
すべて,副詞,宝物,名詞,1
すべて,副詞,老人,名詞,1
すべて,副詞,今,名詞,1
すっかり,副詞,すべて,副詞,1
すべて,副詞,国立,名詞,1
今,名詞,宝物,名詞,1
品,名詞,老人,名詞,1
今,名詞,品,名詞,1
すっかり,副詞,老人,名詞,1
国立,名詞,老人,名詞,1
今,名詞,国立,名詞,1
すっかり,副詞,国立,名詞,1
人々,名詞,長い,形容詞,1
人々,名詞,明智,名詞,1
説明,名詞,長い,形容詞,1
明智,名詞,長い,形容詞,1
力,名詞,品,名詞,1
前,名詞,力,名詞,1
あまた,名詞,力,名詞,1
力,名詞,彼,名詞,1
とおり,名詞,力,名詞,1
力,名詞,巣くつ,名詞,1
力,名詞,盗難,名詞,1
人々,名詞,力,名詞,1
すべて,副詞,力,名詞,1
力,名詞,悪人,名詞,1
前,名詞,品,名詞,1
あまた,名詞,品,名詞,1
人々,名詞,品,名詞,1
品,名詞,悪人,名詞,1
品,名詞,広言,名詞,1
あまた,名詞,前,名詞,1
前,名詞,彼,名詞,1
とおり,名詞,前,名詞,1
前,名詞,巣くつ,名詞,1
前,名詞,盗難,名詞,1
すべて,副詞,前,名詞,1
前,名詞,悪人,名詞,1
前,名詞,広言,名詞,1
あまた,名詞,彼,名詞,1
あまた,名詞,とおり,名詞,1
あまた,名詞,巣くつ,名詞,1
あまた,名詞,盗難,名詞,1
あまた,名詞,人々,名詞,1
あまた,名詞,ひと,名詞,1
あまた,名詞,すべて,副詞,1
あまた,名詞,悪人,名詞,1
あまた,名詞,広言,名詞,1
あまた,名詞,賊,名詞,1
とおり,名詞,彼,名詞,1
巣くつ,名詞,彼,名詞,1
彼,名詞,盗難,名詞,1
人々,名詞,彼,名詞,1
ひと,名詞,彼,名詞,1
すべて,副詞,彼,名詞,1
彼,名詞,悪人,名詞,1
広言,名詞,彼,名詞,1
とおり,名詞,巣くつ,名詞,1
とおり,名詞,盗難,名詞,1
とおり,名詞,人々,名詞,1
すべて,副詞,とおり,名詞,1
とおり,名詞,悪人,名詞,1
とおり,名詞,広言,名詞,1
巣くつ,名詞,盗難,名詞,1
人々,名詞,巣くつ,名詞,1
ひと,名詞,巣くつ,名詞,1
すべて,副詞,巣くつ,名詞,1
巣くつ,名詞,悪人,名詞,1
巣くつ,名詞,広言,名詞,1
人々,名詞,盗難,名詞,1
すべて,副詞,盗難,名詞,1
悪人,名詞,盗難,名詞,1
広言,名詞,盗難,名詞,1
盗難,名詞,賊,名詞,1
すべて,副詞,人々,名詞,1
人々,名詞,悪人,名詞,1
人々,名詞,広言,名詞,1
すべて,副詞,ひと,名詞,1
ひと,名詞,悪人,名詞,1
すべて,副詞,悪人,名詞,1
すべて,副詞,広言,名詞,1
すべて,副詞,賊,名詞,1
広言,名詞,悪人,名詞,1
悪人,名詞,賊,名詞,1
広言,名詞,賊,名詞,1
きみ,名詞,わし,名詞,1
あつい,形容詞,わし,名詞,1
お礼,名詞,わし,名詞,1
あつい,形容詞,お礼,名詞,1
そば,名詞,左手,名詞,1
そば,名詞,警視,名詞,1
いきなり,副詞,左手,名詞,1
いきなり,副詞,警視,名詞,1
いきなり,副詞,総監,名詞,1
左手,名詞,警視,名詞,1
左手,名詞,総監,名詞,1
左手,名詞,探偵,名詞,1
なぜ,副詞,左手,名詞,1
右手,名詞,明智,名詞,1
博物,名詞,右手,名詞,1
右手,名詞,館,名詞,1
右手,名詞,手,名詞,1
しっかり,副詞,右手,名詞,1
右手,名詞,長,名詞,1
いまだに,副詞,右手,名詞,1
右手,名詞,老,名詞,1
しっかり,副詞,博物,名詞,1
いまだに,副詞,博物,名詞,1
しっかり,副詞,館,名詞,1
いまだに,副詞,館,名詞,1
手,名詞,長,名詞,1
いまだに,副詞,手,名詞,1
しっかり,副詞,長,名詞,1
いまだに,副詞,しっかり,副詞,1
いまだに,副詞,長,名詞,1
老,名詞,長,名詞,1
いまだに,副詞,老,名詞,1
二十,名詞,薬,名詞,1
二十,名詞,麻酔,名詞,1
やつ,名詞,薬,名詞,1
薬,名詞,面相,名詞,1
薬,名詞,麻酔,名詞,1
面相,名詞,麻酔,名詞,1
こと,名詞,部下,名詞,1
二十,名詞,名,名詞,1
さいぜんだ,形容詞,二十,名詞,1
さいぜんだ,形容詞,名,名詞,1
名,名詞,面相,名詞,1
名,名詞,部下,名詞,1
きみ,名詞,名,名詞,1
一,名詞,名,名詞,1
名,名詞,首領,名詞,1
さいぜんだ,形容詞,面相,名詞,1
さいぜんだ,形容詞,部下,名詞,1
さいぜんだ,形容詞,一,名詞,1
さいぜんだ,形容詞,まさか,副詞,1
さいぜんだ,形容詞,首領,名詞,1
一,名詞,部下,名詞,1
まさか,副詞,部下,名詞,1
きみ,名詞,まさか,副詞,1
きみ,名詞,首領,名詞,1
まさか,副詞,首領,名詞,1
係長,名詞,心配だ,形容詞,1
