見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
は,は,は,助詞,副助詞,NIL,腹話術,0,10
、,、,、,特殊,読点,NIL,腹話術,0,10
ミドリ,ミドリ,ミドリ,名詞,人名,自動獲得:Wikipedia Wikipedia上位語:ポルノ女優 Wikipediaリダイレクト:みどり,腹話術,0,10
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,腹話術,0,10
に,に,に,助詞,格助詞,NIL,腹話術,0,10
くらべる,くらべる,くらべる,動詞,*,代表表記:比べる/くらべる,腹話術,0,10
と,と,と,助詞,格助詞,NIL,腹話術,0,10
、,、,、,特殊,読点,NIL,腹話術,0,10
ずっと,ずっと,ずっと,副詞,*,代表表記:ずっと/ずっと 用言弱修飾 相対名詞修飾,腹話術,0,10
小がらで,こがらで,小がらだ,形容詞,*,代表表記:小柄だ/こがらだ 反義:形容詞:大柄だ/おおがらだ,腹話術,0,10
、,、,、,特殊,読点,NIL,腹話術,0,10
人形,にんぎょう,人形,名詞,普通名詞,代表表記:人形/にんぎょう ドメイン:家庭・暮らし カテゴリ:人工物-その他,腹話術,0,10
の,の,だ,判定詞,*,NIL,腹話術,0,10
ように,ように,ようだ,助動詞,*,NIL,腹話術,0,10
かわいい,かわいい,かわいい,形容詞,*,代表表記:可愛い/かわいい,腹話術,0,10
顔,かお,顔,名詞,普通名詞,代表表記:顔/かお カテゴリ:動物-部位 漢字読み:訓,腹話術,0,10
を,を,を,助詞,格助詞,NIL,腹話術,0,10
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,腹話術,0,10
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,腹話術,0,10
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,腹話術,0,10
。,。,。,特殊,句点,NIL,腹話術,0,10
「,「,「,特殊,括弧始,NIL,腹話術,0,11
あら,あら,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,腹話術,0,11
、,、,、,特殊,読点,NIL,腹話術,0,11
ほんと,ほんと,ほんとだ,形容詞,*,代表表記:本当だ/ほんとうだ 反義:名詞-普通名詞:嘘/うそ,腹話術,0,11
。,。,。,特殊,句点,NIL,腹話術,0,11
あんな,あんな,あんな,指示詞,連体詞形態指示詞,NIL,腹話術,0,12
すみ,すみ,すみ,名詞,普通名詞,代表表記:墨/すみ ドメイン:文化・芸術 カテゴリ:人工物-その他 漢字読み:訓,腹話術,0,12
っこ,っこ,っこ,接尾辞,名詞性述語接尾辞,代表表記:っこ/っこ,腹話術,0,12
に,に,に,助詞,格助詞,NIL,腹話術,0,12
いる,いる,いる,動詞,*,代表表記:射る/いる,腹話術,0,12
もん,もん,もん,名詞,形式名詞,NIL,腹話術,0,12
だ,だ,だ,判定詞,*,NIL,腹話術,0,12
から,から,から,助詞,接続助詞,NIL,腹話術,0,12
、,、,、,特殊,読点,NIL,腹話術,0,12
気,き,気,名詞,普通名詞,代表表記:気/き カテゴリ:抽象物 漢字読み:音,腹話術,0,12
が,が,が,助詞,格助詞,NIL,腹話術,0,12
つか,つか,つく,動詞,*,代表表記:付く/つく 自他動詞:他:付ける/つける 補文ト 付属動詞候補（基本）,腹話術,0,12
なかった,なかった,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,腹話術,0,12
。,。,。,特殊,句点,NIL,腹話術,0,12
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,腹話術,0,13
おじい,おじい,おじい,名詞,普通名詞,自動獲得:テキスト 意味分類:人:0.959,腹話術,0,13
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,腹話術,0,13
、,、,、,特殊,読点,NIL,腹話術,0,13
すばらしい,すばらしい,すばらしい,形容詞,*,代表表記:素晴らしい/すばらしい,腹話術,0,13
ひげね,ひげね,ひげね,名詞,普通名詞,代表表記:髭根/ひげね カテゴリ:植物-部位,腹話術,0,13
」,」,」,特殊,括弧終,NIL,腹話術,0,13
。,。,。,特殊,句点,NIL,腹話術,0,13
なんだか,なんだか,なんだか,副詞,*,代表表記:何だか/なんだか,腹話術,0,14
やさし,やさし,やさしい,形容詞,*,代表表記:優しい/やさしい,腹話術,0,14
そうな,そうな,そうだ,接尾辞,形容詞性述語接尾辞,代表表記:そうだ/そうだ,腹話術,0,14
おじい,おじい,おじい,名詞,普通名詞,自動獲得:テキスト 意味分類:人:0.959,腹話術,0,14
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,腹話術,0,14
な,な,だ,判定詞,*,NIL,腹話術,0,14
ので,ので,のだ,助動詞,*,NIL,腹話術,0,14
、,、,、,特殊,読点,NIL,腹話術,0,14
ふた,ふた,ふた,名詞,数詞,カテゴリ:数量 連語由来,腹話術,0,14
