見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
。,。,。,特殊,句点,NIL,６,5,2
ポケット,ぽけっと,ポケット,名詞,普通名詞,代表表記:ポケット/ぽけっと カテゴリ:人工物-その他,６,5,3
小ぞう,こぞう,小ぞう,名詞,普通名詞,代表表記:小僧/こぞう ドメイン:家庭・暮らし カテゴリ:人,６,5,3
は,は,は,助詞,副助詞,NIL,６,5,3
、,、,、,特殊,読点,NIL,６,5,3
そっと,そっと,そっと,副詞,*,代表表記:そっと/そっと スル接続可能,６,5,3
あと,あと,あと,名詞,普通名詞,代表表記:痕/あと カテゴリ:人工物-その他;抽象物,６,5,3
を,を,を,助詞,格助詞,NIL,６,5,3
つけ,つけ,つける,動詞,*,代表表記:付ける/つける 可能動詞:付く/つく 補文ト 付属動詞候補（基本）,６,5,3
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,６,5,3
。,。,。,特殊,句点,NIL,６,5,3
しばらく,しばらく,しばらく,副詞,*,代表表記:暫く/しばらく,６,5,4
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,６,5,4
と,と,と,助詞,格助詞,NIL,６,5,4
、,、,、,特殊,読点,NIL,６,5,4
みち,みち,みち,名詞,普通名詞,代表表記:道/みち カテゴリ:場所-施設 漢字読み:訓,６,5,4
は,は,は,助詞,副助詞,NIL,６,5,4
いきどまり,いきどまり,いきどまり,名詞,普通名詞,代表表記:行き止まり/いきどまり ドメイン:交通 カテゴリ:抽象物,６,5,4
に,に,に,助詞,格助詞,NIL,６,5,4
なり,なり,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,６,5,4
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,６,5,4
。,。,。,特殊,句点,NIL,６,5,4
まわり,まわり,まわり,名詞,普通名詞,代表表記:周り/まわり カテゴリ:場所-その他,６,5,5
が,が,が,助詞,格助詞,NIL,６,5,5
、,、,、,特殊,読点,NIL,６,5,5
コンクリート,こんくりーと,コンクリート,名詞,普通名詞,代表表記:コンクリート/こんくりーと カテゴリ:人工物-その他,６,5,5
の,の,の,助詞,接続助詞,NIL,６,5,5
かべ,かべ,かべ,名詞,普通名詞,代表表記:壁/かべ カテゴリ:場所-施設部位 漢字読み:訓,６,5,5
で,で,で,助詞,格助詞,NIL,６,5,5
かこま,かこま,かこむ,動詞,*,代表表記:囲む/かこむ,６,5,5
れて,れて,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,６,5,5
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,６,5,5
のです,のです,のだ,助動詞,*,NIL,６,5,5
。,。,。,特殊,句点,NIL,６,5,5
二十,二十,二十,名詞,数詞,カテゴリ:数量 未知語:数字,６,5,6
めんそう,めんそう,めんす,動詞,*,代表表記:面す/めんす 同義:動詞:面する/めんする,６,5,6
は,は,は,助詞,副助詞,NIL,６,5,6
、,、,、,特殊,読点,NIL,６,5,6
その,その,その,指示詞,連体詞形態指示詞,NIL,６,5,6
いきどまり,いきどまり,いきどまり,名詞,普通名詞,代表表記:行き止まり/いきどまり ドメイン:交通 カテゴリ:抽象物,６,5,6
の,の,の,助詞,格助詞,NIL,６,5,6
みちに,みちに,みちだ,形容詞,*,代表表記:未知だ/みちだ 反義:形容詞:既知だ/きちだ,６,5,6
は,は,は,助詞,副助詞,NIL,６,5,6
