見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
町,まち,町,名詞,普通名詞,代表表記:町/まち ドメイン:政治 カテゴリ:組織・団体;場所-その他 漢字読み:訓 住所末尾,骸骨紳士,0,7
かど,かど,かど,名詞,普通名詞,代表表記:角/かど カテゴリ:場所-機能 漢字読み:訓,骸骨紳士,0,7
から,から,から,助詞,格助詞,NIL,骸骨紳士,0,7
、,、,、,特殊,読点,NIL,骸骨紳士,0,7
ひと,ひと,ひと,名詞,数詞,カテゴリ:数量 連語由来,骸骨紳士,0,7
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,骸骨紳士,0,7
の,の,の,助詞,接続助詞,NIL,骸骨紳士,0,7
紳士,しんし,紳士,名詞,普通名詞,代表表記:紳士/しんし カテゴリ:人,骸骨紳士,0,7
が,が,が,助詞,格助詞,NIL,骸骨紳士,0,7
あらわれ,あらわれ,あらわれる,動詞,*,代表表記:現れる/あらわれる 反義:動詞:隠れる/かくれる 自他動詞:他:現す/あらわす,骸骨紳士,0,7
、,、,、,特殊,読点,NIL,骸骨紳士,0,7
こちら,こちら,こちら,指示詞,名詞形態指示詞,NIL,骸骨紳士,0,7
へ,へ,へ,助詞,格助詞,NIL,骸骨紳士,0,7
歩いて,あるいて,歩く,動詞,*,代表表記:歩く/あるく,骸骨紳士,0,7
き,き,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,骸骨紳士,0,7
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,骸骨紳士,0,7
。,。,。,特殊,句点,NIL,骸骨紳士,0,7
ねずみ色,ねずみいろ,ねずみ色,名詞,普通名詞,代表表記:鼠色/ねずみいろ カテゴリ:色,骸骨紳士,0,8
の,の,の,助詞,接続助詞,NIL,骸骨紳士,0,8
オーバー,おーばー,オーバー,名詞,サ変名詞,代表表記:オーバー/おーばー カテゴリ:抽象物,骸骨紳士,0,8
に,に,に,助詞,格助詞,NIL,骸骨紳士,0,8
、,、,、,特殊,読点,NIL,骸骨紳士,0,8
ねずみ色,ねずみいろ,ねずみ色,名詞,普通名詞,代表表記:鼠色/ねずみいろ カテゴリ:色,骸骨紳士,0,8
の,の,の,助詞,接続助詞,NIL,骸骨紳士,0,8
ソフト,そふと,ソフト,名詞,普通名詞,代表表記:ソフト/そふと ドメイン:科学・技術 カテゴリ:抽象物 省略:ソフトウエア/そふとうえあ,骸骨紳士,0,8
を,を,を,助詞,格助詞,NIL,骸骨紳士,0,8
かぶり,かぶり,かぶる,動詞,*,代表表記:被る/かぶる 反義:動詞:脱ぐ/ぬぐ 自他動詞:他:被せる/かぶせる,骸骨紳士,0,8
、,、,、,特殊,読点,NIL,骸骨紳士,0,8
ステッキ,すてっき,ステッキ,名詞,普通名詞,代表表記:ステッキ/すてっき カテゴリ:人工物-その他,骸骨紳士,0,8
を,を,を,助詞,格助詞,NIL,骸骨紳士,0,8
ついて,ついて,つく,動詞,*,代表表記:付く/つく 自他動詞:他:付ける/つける 補文ト 付属動詞候補（基本）,骸骨紳士,0,8
、,、,、,特殊,読点,NIL,骸骨紳士,0,8
とことこ,とことこ,とことこ,副詞,*,自動認識 未知語:擬音語擬態語 する連続可能,骸骨紳士,0,8
と,と,と,助詞,格助詞,NIL,骸骨紳士,0,8
歩いて,あるいて,歩く,動詞,*,代表表記:歩く/あるく,骸骨紳士,0,8
くる,くる,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,骸骨紳士,0,8
のです,のです,のだ,助動詞,*,NIL,骸骨紳士,0,8
。,。,。,特殊,句点,NIL,骸骨紳士,0,8
二,に,二,名詞,数詞,カテゴリ:数量,骸骨紳士,0,9
少年,しょうねん,少年,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,骸骨紳士,0,9
は,は,は,助詞,副助詞,NIL,骸骨紳士,0,9
、,、,、,特殊,読点,NIL,骸骨紳士,0,9
その,その,その,指示詞,連体詞形態指示詞,NIL,骸骨紳士,0,9
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,骸骨紳士,0,9
の,の,の,助詞,接続助詞,NIL,骸骨紳士,0,9
すがた,すがた,すがた,名詞,普通名詞,代表表記:姿/すがた カテゴリ:抽象物;形・模様 漢字読み:訓,骸骨紳士,0,9
を,を,を,助詞,格助詞,NIL,骸骨紳士,0,9
、,、,、,特殊,読点,NIL,骸骨紳士,0,9
遠く,とおく,遠く,名詞,普通名詞,代表表記:遠く/とおく カテゴリ:抽象物 反義:名詞-普通名詞:近く/ちかく 形容詞派生:遠い/とおい,骸骨紳士,0,9
から,から,から,助詞,格助詞,NIL,骸骨紳士,0,9
、,、,、,特殊,読点,NIL,骸骨紳士,0,9
ひと目,ひとめ,ひと目,副詞,*,代表表記:一目/ひとめ スル接続可能,骸骨紳士,0,9
みた,みた,みる,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,骸骨紳士,0,9
とき,とき,とき,名詞,副詞的名詞,代表表記:時/とき,骸骨紳士,0,9
に,に,に,助詞,格助詞,NIL,骸骨紳士,0,9
、,、,、,特殊,読点,NIL,骸骨紳士,0,9
なぜ,なぜ,なぜ,副詞,*,代表表記:何故/なぜ,骸骨紳士,0,9
